基金代码,基金简称,公告日期,截止日期,报告期期初基金总份额,报告期基金总申购份额,报告期基金总赎回份额,报告期期末基金总份额,定期报告所属年度,报告类型
006793,交银施罗德稳鑫短债债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,1494086300.27,2176050.26,467337915.33,1028924435.2,2019,基金定期报告
006794,交银施罗德稳鑫短债债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,58227176.97,823686.79,23797468.32,35253395.44,2019,基金定期报告
006796,富国消费升级混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,67596668.64,39536471.81,38751822.25,68381318.2,2019,基金定期报告
006797,嘉实中短债债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,410955621.53,3438442.57,164296348.0,250097716.1,2019,基金定期报告
006798,嘉实中短债债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,223128235.24,7636988.91,159717876.77,71047347.38,2019,基金定期报告
006799,财通资管鸿运中短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,1594493233.17,45310983.08,1065743567.74,574060648.51,2019,基金定期报告
006800,财通资管鸿运中短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,955108973.13,5850819.73,676578618.17,284381174.69,2019,基金定期报告
006803,嘉实互通精选股票,2019-07-17 00:00:00,2019-06-30 00:00:00,247152669.51,2903861.3,148659428.03,101397102.78,2019,基金定期报告
006804,富国短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,790640723.87,301588349.28,477169346.92,615059726.23,2019,基金定期报告
006805,富国短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,1034695064.27,6386659.88,620810209.29,420271514.86,2019,基金定期报告
006809,泰康港股通中证香港银行投资指数A,2019-07-16 00:00:00,2019-06-30 00:00:00,13274026.83,1214015.32,323969.34,14164072.81,2019,基金定期报告
006810,泰康港股通中证香港银行投资指数C,2019-07-16 00:00:00,2019-06-30 00:00:00,2696598.2,187221.75,167387.81,2716432.14,2019,基金定期报告
006813,博时汇悦回报混合,2019-07-18 00:00:00,2019-06-30 00:00:00,211414472.75,10060443.62,88494779.2,132980137.17,2019,基金定期报告
006816,泰康中证港股通地产指数A,2019-07-16 00:00:00,2019-06-30 00:00:00,11157285.02,658450.57,885606.02,10930129.57,2019,基金定期报告
006817,泰康中证港股通地产指数C,2019-07-16 00:00:00,2019-06-30 00:00:00,5413228.66,2284039.64,5696205.3,2001063.0,2019,基金定期报告
006818,安信盈利驱动股票A,2019-07-18 00:00:00,2019-06-30 00:00:00,235983095.51,18859836.46,96130334.16,158712597.81,2019,基金定期报告
006819,安信盈利驱动股票C,2019-07-18 00:00:00,2019-06-30 00:00:00,65290402.03,7041808.65,47331194.63,25001016.05,2019,基金定期报告
006822,凯石湛混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,123973683.71,1226216.29,15575043.09,109624856.91,2019,基金定期报告
006823,凯石湛混合C,2019-07-17 00:00:00,2019-06-30 00:00:00,211815713.37,1216290.42,46999203.83,166032799.96,2019,基金定期报告
006824,创金合信鑫日享短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,208165992.92,121726367.7,163039910.63,166852449.99,2019,基金定期报告
006825,创金合信鑫日享短债债C,2019-07-18 00:00:00,2019-06-30 00:00:00,399879115.89,365823064.42,433453443.06,332248737.25,2019,基金定期报告
006826,华宝宝裕纯债债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,789128592.05,842669152.78,771210063.94,860587680.89,2019,基金定期报告
006827,中加瑞鑫纯债债券,2019-07-19 00:00:00,2019-06-30 00:00:00,200001482.99,2088924976.62,49999000.0,2238927459.61,2019,基金定期报告
006832,鹏扬添利增强债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,245563971.0,364049.53,89341832.8,156586187.73,2019,基金定期报告
006833,鹏扬添利增强债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,990197.63,134668.83,342591.1,782275.36,2019,基金定期报告
006834,工银瑞信尊享短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,612956304.89,25473769.6,383437511.42,254992563.07,2019,基金定期报告
006835,工银瑞信尊享短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,367780319.58,16476816.08,215304454.42,168952681.24,2019,基金定期报告
006837,银华信用四季红债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,834324.66,510333.23,51744.43,1292913.46,2019,基金定期报告
006838,鑫元荣利三个月定期开放债券,2019-07-19 00:00:00,2019-06-30 00:00:00,310009850.04,0.0,0.0,310009850.04,2019,基金定期报告
006839,安信聚利增强债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,184363680.45,64231.95,20948697.62,163479214.78,2019,基金定期报告
006840,安信聚利增强债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,92721947.42,111467.79,66675426.85,26157988.36,2019,基金定期报告
006841,嘉实致享纯债债券,2019-07-17 00:00:00,2019-06-30 00:00:00,399596209.27,1007.95,110059610.33,289537606.89,2019,基金定期报告
006842,南方国利6个月定期开放债券,2019-07-16 00:00:00,2019-06-30 00:00:00,2509998638.95,0.0,0.0,2509998638.95,2019,基金定期报告
006843,中信建投睿溢混合C,2019-07-19 00:00:00,2019-06-30 00:00:00,0.0,9076.65,0.0,9076.65,2019,基金定期报告
006844,中信建投稳利混合C,2019-07-19 00:00:00,2019-06-30 00:00:00,0.0,3100.78,0.0,3100.78,2019,基金定期报告
006845,中信建投聚利混合C,2019-07-19 00:00:00,2019-06-30 00:00:00,0.0,84823.07,0.0,84823.07,2019,基金定期报告
006848,博时中债5-10年农发行债券指数A,2019-07-18 00:00:00,2019-06-30 00:00:00,580167682.08,303346687.99,450174991.74,433339378.33,2019,基金定期报告
006849,博时中债5-10年农发行债券指数C,2019-07-18 00:00:00,2019-06-30 00:00:00,1842956.53,5109044.42,3462640.71,3489360.24,2019,基金定期报告
006850,永赢颐利债券,2019-07-19 00:00:00,2019-06-30 00:00:00,3997342375.08,9.92,1998737921.88,1998604463.12,2019,基金定期报告
006851,平安中短债债券E,2019-07-16 00:00:00,2019-06-30 00:00:00,2397778747.9,278919317.86,2031313848.01,645384217.75,2019,基金定期报告
006852,永赢迅利中高等级短债债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,1306898802.61,273241315.18,698155804.89,881984312.9,2019,基金定期报告
006854,人保鑫泽纯债债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,67997350.02,47927.11,1748325.14,66296951.99,2019,基金定期报告
006855,人保鑫泽纯债债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,167514740.24,331381.99,121754959.84,46091162.39,2019,基金定期报告
006857,蜂巢卓睿灵活配置混合A,2019-07-18 00:00:00,2019-06-30 00:00:00,84088898.83,223106.86,44271167.65,40040838.04,2019,基金定期报告
006858,蜂巢卓睿灵活配置混合C,2019-07-18 00:00:00,2019-06-30 00:00:00,348254840.28,1653321.9,261810938.24,88097223.94,2019,基金定期报告
006859,易方达汇诚养老目标日期2033三年持有期混合(FOF)A,2019-07-19 00:00:00,2019-06-30 00:00:00,10000000.0,20610.37,0.0,10020610.37,2019,基金定期报告
006860,易方达汇诚养老目标日期2038三年持有期混合(FOF)A,2019-07-19 00:00:00,2019-06-30 00:00:00,10000000.0,23724.45,0.0,10023724.45,2019,基金定期报告
006861,招商和悦稳健养老目标一年持有期混合(FOF)A,2019-07-19 00:00:00,2019-06-30 00:00:00,485782817.91,455509.73,0.0,486238327.64,2019,基金定期报告
006862,招商和悦稳健养老目标一年持有期混合(FOF)C,2019-07-19 00:00:00,2019-06-30 00:00:00,326898867.49,2312645.87,0.0,329211513.36,2019,基金定期报告
006863,国联安智能制造混合,2019-07-18 00:00:00,2019-06-30 00:00:00,323667711.24,0.0,0.0,323667711.24,2019,基金定期报告
006865,泰康安惠纯债债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,13079057.98,149963386.0,3334976.98,159707467.0,2019,基金定期报告
006867,易方达丰华债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,67550481.24,288798581.02,102035074.0,254313988.26,2019,基金定期报告
006868,华夏科技成长股票,2019-07-17 00:00:00,2019-06-30 00:00:00,1384180128.62,49140867.38,104089151.46,1329231844.54,2019,基金定期报告
006870,广发景和中短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,546210715.59,1224951.99,220588849.12,326846818.46,2019,基金定期报告
006871,广发景和中短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,22742289.9,1706174.0,10539840.29,13908623.61,2019,基金定期报告
006874,创金合信恒兴中短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,376317150.11,4911294.15,130921032.81,250307411.45,2019,基金定期报告
006875,创金合信恒兴中短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,71581128.03,8615344.67,60275633.93,19920838.77,2019,基金定期报告
006876,国投瑞银稳健养老目标一年持有期混合(FOF)A,2019-07-18 00:00:00,2019-06-30 00:00:00,610242556.5,477968.02,0.0,610720524.52,2019,基金定期报告
006881,华宝大健康混合A,2019-07-17 00:00:00,2019-06-30 00:00:00,838820073.81,2059142.44,48114671.8,792764544.45,2019,基金定期报告
006884,汇添富AAA级信用纯债债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,1216945435.76,510621246.26,636440100.75,1091126581.27,2019,基金定期报告
006885,汇添富AAA级信用纯债债券C,2019-07-17 00:00:00,2019-06-30 00:00:00,984765244.66,6120476.39,590396461.79,400489259.26,2019,基金定期报告
006886,工银瑞信养老目标日期2050五年持有期混合(FOF)A,2019-07-18 00:00:00,2019-06-30 00:00:00,74906161.06,2282957.25,0.0,77189118.31,2019,基金定期报告
006887,诺德新生活混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,193759436.16,1135167.28,82875141.76,112019461.68,2019,基金定期报告
006888,诺德新生活混合C,2019-07-16 00:00:00,2019-06-30 00:00:00,33002420.0,0.0,20000600.0,13001820.0,2019,基金定期报告
006889,平安惠鸿纯债债券,2019-07-16 00:00:00,2019-06-30 00:00:00,4044161028.38,9.95,2047076582.97,1997084455.36,2019,基金定期报告
006890,摩根领先优选混合A,2019-07-16 00:00:00,2019-06-30 00:00:00,900829629.75,4476797.87,57854098.52,847452329.1,2019,基金定期报告
006891,华夏养老目标日期2050五年持有期混合(FOF)A,2019-07-17 00:00:00,2019-06-30 00:00:00,17133219.07,4106010.26,0.0,21239229.33,2019,基金定期报告
006893,汇添富丰利短债债券A,2019-07-17 00:00:00,2019-06-30 00:00:00,206082343.81,19793151.23,161019764.0,64855731.04,2019,基金定期报告
006896,新华聚利债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,262512552.99,429792.05,177123020.66,85819324.38,2019,基金定期报告
006897,新华聚利债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,8793899.87,124963.1,3647495.54,5271367.43,2019,基金定期报告
006898,天弘弘丰增强回报债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,523209599.32,107793.68,25501685.8,497815707.2,2019,基金定期报告
006899,天弘弘丰增强回报债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,4509028.39,1855500.77,2678242.03,3686287.13,2019,基金定期报告
006901,上银慧祥利债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,244601356.49,119.42,44904829.35,199696646.56,2019,基金定期报告
006902,长盛安鑫中短债债券A,2019-07-18 00:00:00,2019-06-30 00:00:00,959662205.42,6276813.42,542521481.79,423417537.05,2019,基金定期报告
006903,长盛安鑫中短债债券C,2019-07-18 00:00:00,2019-06-30 00:00:00,745767699.87,1524175.22,496896804.27,250395070.82,2019,基金定期报告
006906,创金合信鑫收益灵活配置混合E,2019-07-18 00:00:00,2019-06-30 00:00:00,127386237.95,486624908.85,116768723.79,497242423.01,2019,基金定期报告
006907,银华安鑫短债债券A,2019-07-19 00:00:00,2019-06-30 00:00:00,1057025506.52,796303194.91,606164322.34,1247164379.09,2019,基金定期报告
006908,银华安鑫短债债券C,2019-07-19 00:00:00,2019-06-30 00:00:00,491161864.34,11658321.93,387288803.8,115531382.47,2019,基金定期报告
006911,长江量化匠心甄选股票A,2019-07-18 00:00:00,2019-06-30 00:00:00,22828800.44,74576.71,10726668.66,12176708.49,2019,基金定期报告
006912,长城久泰沪深300指数C,2019-07-18 00:00:00,2019-06-30 00:00:00,2190316.1,3227104.56,2752766.89,2664653.77,2019,基金定期报告
006913,南方华元债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,1679844465.67,129450.51,69995155.03,1609978761.15,2019,基金定期报告
006914,南方华元债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,8507.98,6347.59,998.59,13856.98,2019,基金定期报告
006915,南方亨元债券A,2019-07-16 00:00:00,2019-06-30 00:00:00,4034910314.76,61067.47,2017402376.91,2017569005.32,2019,基金定期报告
006916,南方亨元债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,499.1,0.0,499.1,0.0,2019,基金定期报告
006917,上银慧祥利债券C,2019-07-16 00:00:00,2019-06-30 00:00:00,80842.3,0.0,2370.0,78472.3,2019,基金定期报告
006918,国联安安享稳健养老目标一年持有期混合(FOF),2019-07-18 00:00:00,2019-06-30 00:00:00,347217695.51,173432.05,0.0,347391127.56,2019,基金定期报告
006919,国寿安保泰和纯债债券,2019-07-18 00:00:00,2019-06-30 00:00:00,250036917.89,2967944222.54,240011852.43,2977969288.0,2019,基金定期报告
006921,南方智诚混合,2019-07-16 00:00:00,2019-06-30 00:00:00,3790799369.59,43410099.54,1067093435.43,2767116033.7,2019,基金定期报告
006923,前海开源沪港深非周期性行业股票A,2019-07-16 00:00:00,2019-06-30 00:00:00,379558037.38,1265587.89,50023958.27,330799667.0,2019,基金定期报告
