基金代码,基金简称,持仓日期,股票代码,股票名称,数量,市值,市值占基金资产净值比,第N大重仓股,所在证券市场,所属国家(地区),报告类型
161913,万家社会责任18个月定期开放混合(LOF)C,20210630,300943,春晖智控,255.0,5867.55,0.0,150,深圳证券交易所,中华人民共和国,年报(含半年报)
007415,南方致远混合A,20200630,300839,博汇股份,502.0,11751.82,0.0,33,深圳证券交易所,中华人民共和国,年报(含半年报)
515180,易方达中证红利ETF,20201231,688017,绿的谐波,4138.0,570257.78,0.0004,101,上海证券交易所,中华人民共和国,年报(含半年报)
009149,富国绝对收益多策略定期开放混合C,20210630,002833,弘亚数控,113784.0,4409130.0,0.003,75,深圳证券交易所,中华人民共和国,年报(含半年报)
010660,民生加银质量领先混合C,20210630,300776,帝尔激光,1240135.0,185226563.6,0.0441,4,深圳证券交易所,中华人民共和国,季报
006402,先锋量化优选灵活配置混合C,20200930,600036,招商银行,29700.0,1069200.0,0.0428,3,上海证券交易所,中华人民共和国,季报
166027,中欧创业板两年定期开放混合A,20211231,300991,创益通,254.0,8359.14,0.0,261,深圳证券交易所,中华人民共和国,年报(含半年报)
515120,广发中证创新药产业ETF,20201225,300601,康泰生物,268986.0,48417480.0,0.0291,7,深圳证券交易所,中华人民共和国,其他
007950,招商量化精选股票C,20210630,002153,石基信息,2380.0,55953.8,0.0008,190,深圳证券交易所,中华人民共和国,年报(含半年报)
010138,华泰柏瑞量化创享混合C,20211231,603606,东方电缆,63500.0,3248660.0,0.0088,31,上海证券交易所,中华人民共和国,年报(含半年报)
009245,国寿安保稳丰6个月持有期混合C,20210630,300937,药易购,244.0,13105.24,0.0,117,深圳证券交易所,中华人民共和国,年报(含半年报)
007271,鹏华养老目标日期2045三年持有期混合(FOF)A,20201231,688157,松井股份,5184.0,430272.0,0.0061,8,上海证券交易所,中华人民共和国,年报(含半年报)
006349,中金MSCI中国A股国际价值指数A,20201231,601288,农业银行,92900.0,291706.0,0.0179,10,上海证券交易所,中华人民共和国,季报
009624,安信稳健阿尔法定期开放混合C,20210630,300750,宁德时代,9100.0,4866680.0,0.0075,14,深圳证券交易所,中华人民共和国,年报(含半年报)
006537,恒生前海港股通精选混合,20210331,02269,药明生物,163500.0,13452780.0,0.0493,7,中国香港证券交易所,中国香港特别行政区,季报
008488,华商恒益稳健混合,20210630,688136,科兴制药,4913.0,182174.04,0.0007,45,上海证券交易所,中华人民共和国,年报(含半年报)
010618,兴业消费精选混合C,20211231,301068,大地海洋,144.0,4086.72,0.0,121,深圳证券交易所,中华人民共和国,年报(含半年报)
010410,长城品质成长混合A,20210630,601528,瑞丰银行,2230.0,34721.1,0.0,51,上海证券交易所,中华人民共和国,年报(含半年报)
008635,华安科技创新混合A,20210630,688609,九联科技,10372.0,158587.88,0.0004,82,上海证券交易所,中华人民共和国,年报(含半年报)
007581,宝盈鸿利收益灵活配置混合C,20200630,300628,亿联网络,3389300.0,231353618.0,0.0779,2,深圳证券交易所,中华人民共和国,季报
005433,申万菱信医药先锋股票A,20210630,01801,信达生物,35500.0,2674741.96,0.0074,83,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
009817,红塔红土稳健精选混合A,20201231,300413,芒果超媒,9700.0,703250.0,0.0026,59,深圳证券交易所,中华人民共和国,年报(含半年报)
010387,易方达医药生物股票A,20210630,301010,晶雪节能,218.0,3838.98,0.0,89,深圳证券交易所,中华人民共和国,年报(含半年报)
006973,太平睿盈混合A,20191231,600000,浦发银行,109919.0,1359698.03,0.0036,27,上海证券交易所,中华人民共和国,年报(含半年报)
009024,海富通科技创新混合C,20211231,300114,中航电测,73500.0,1299480.0,0.0032,56,深圳证券交易所,中华人民共和国,年报(含半年报)
008757,九泰聚鑫混合A,20201231,600048,保利发展,460000.0,7277200.0,0.0224,3,上海证券交易所,中华人民共和国,季报
005139,前海开源弘丰债券C,20211231,600760,中航沈飞,200.0,13608.0,0.0013,73,上海证券交易所,中华人民共和国,年报(含半年报)
009428,鹏扬景沣六个月持有期混合A,20211231,301082,久盛电气,915.0,19699.95,0.0,96,深圳证券交易所,中华人民共和国,年报(含半年报)
007732,民生加银持续成长混合C,20211231,301127,天源环保,1401.0,23985.12,0.0001,44,深圳证券交易所,中华人民共和国,年报(含半年报)
008264,南方ESG主题股票A,20210630,600809,山西汾酒,165748.0,74255104.0,0.0498,3,上海证券交易所,中华人民共和国,年报(含半年报)
004512,海富通沪深300指数增强C,20190630,600519,贵州茅台,84.0,82656.0,0.0054,3,上海证券交易所,中华人民共和国,年报(含半年报)
006533,易方达科融混合,20200630,300454,深信服,28000.0,5766880.0,0.0097,28,深圳证券交易所,中华人民共和国,年报(含半年报)
003761,国泰中证500指数增强C,20210630,601992,金隅集团,14900.0,40081.0,0.0007,188,上海证券交易所,中华人民共和国,年报(含半年报)
